customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV_proxy,AvgChargesPerYear,HighValueCustomer,ActiveServiceCount,TenureGroup,PriceSensitivity
1022-RKXDR,Female,0,No,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,1018.85,281.6341463414634,0,2,2-4yr,8.283333333333333
2361-FJWNO,Male,0,No,No,40.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,1440.0,414.87,0,2,2-4yr,12.0
2272-UOINI,Female,0,No,No,7.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,549.5,978.942857142857,1,6,0-1yr,11.214285714285714
8232-UTFOZ,Male,0,No,No,69.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No,1376.55,243.36521739130433,0,1,4-6yr,9.975
3750-YHRYO,Male,0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,No,144.54999999999998,257.1428571428571,0,1,0-1yr,10.325
6637-KYRCV,Female,0,Yes,Yes,5.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,152.5,401.28,0,1,0-1yr,15.25
5668-MEISB,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,7639.2,1276.2333333333333,1,7,4-6yr,13.2625
0129-QMPDR,Male,0,Yes,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No,902.0,235.92272727272726,0,1,2-4yr,10.25
7188-CBBBA,Female,0,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,6207.5,1136.0953846153845,1,5,4-6yr,15.916666666666666
5356-CSVSQ,Female,0,No,No,,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,,,0,4,,12.919999999999998
3221-CJMSG,Male,0,No,No,24.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,1226.4,634.8,0,2,1-2yr,17.033333333333335
4720-VSTSI,Female,0,No,No,44.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,,Yes,3731.2,,1,4,2-4yr,16.96
3219-JQRSL,Female,1,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,6415.2,1058.7333333333333,1,8,4-6yr,9.899999999999999
2801-NISEI,Male,0,No,No,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,1318.8000000000002,674.25,0,3,1-2yr,13.7375
3946-MHCZW,Male,0,No,No,1.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,50.9,610.8000000000001,0,2,0-1yr,16.966666666666665
4623-ZKHLY,Male,0,Yes,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,449.9,257.20909090909095,0,1,1-2yr,10.225
6732-VAILE,Male,0,Yes,Yes,70.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,5931.75,No,,1016.8714285714286,0,7,4-6yr,
8201-AAXCB,Male,0,Yes,Yes,25.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,1508.75,674.232,0,3,2-4yr,15.0875
7696-CFTAT,Male,0,Yes,Yes,37.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),,726.1,No,,235.4918918918919,0,1,2-4yr,
1845-CSBRZ,Female,1,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,1877.6999999999998,1069.9636363636364,1,3,1-2yr,21.3375
2123-VSCOT,Female,0,Yes,Yes,59.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,4253.9,853.1898305084746,1,5,4-6yr,12.016666666666666
6651-AZVTJ,Male,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,4890.2,1193.2530612244898,1,5,4-6yr,16.633333333333333
4566-GOLUK,Male,0,Yes,Yes,47.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,5045.45,1306.9659574468085,1,6,2-4yr,15.335714285714285
2484-DGXPZ,Female,0,Yes,Yes,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,606.0500000000001,255.07741935483872,0,1,2-4yr,9.775
2018-QKYGT,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,81.05,972.6,1,2,0-1yr,27.016666666666666
2792-VPPET,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No,,,0,1,,10.25
7409-JURKQ,Female,0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,,,1,7,,13.975
3247-MHJKM,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,20.2,242.4,0,1,0-1yr,10.1
1964-SVLEA,Male,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,,415.9,No,,249.53999999999996,0,1,1-2yr,
4587-NUKOX,Female,0,No,No,3.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,237.29999999999998,986.0,1,3,0-1yr,19.775
7297-DVYGA,Female,0,No,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,1012.35,234.5764705882353,0,1,4-6yr,9.925
2239-CGBUZ,Female,0,Yes,No,51.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,3085.5,740.035294117647,0,4,4-6yr,12.1
0854-UYHZD,Female,0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,254.15,244.89230769230772,0,1,1-2yr,9.775
7243-LCGGZ,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,20.9,250.79999999999998,0,1,0-1yr,10.45
8267-KFGYD,Male,0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,No,21.05,252.60000000000002,0,1,0-1yr,10.525
4890-VMUAV,Male,0,No,No,63.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,4504.5,871.6761904761905,1,6,4-6yr,10.214285714285714
9261-WDCAF,Male,0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,No,163.95,756.4,0,2,0-1yr,18.216666666666665
3764-MNMOI,Male,0,No,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,No,883.1999999999999,236.9086956521739,0,1,2-4yr,9.6
7442-YGZFK,Male,0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,,49.8,49.8,No,49.8,597.6,0,2,0-1yr,16.599999999999998
0420-BWTPW,Male,0,No,Yes,8.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,204.0,322.8,0,0,0-1yr,25.5
8229-BUJHX,Female,0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1500.95,No,1455.5,253.68169014084506,0,1,4-6yr,10.25
7449-HVPIV,Male,0,Yes,Yes,55.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No,4972.0,1112.5418181818181,1,4,4-6yr,18.080000000000002
5504-WSIUR,Female,0,No,No,70.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,No,6317.5,1094.7342857142858,1,5,4-6yr,15.041666666666666
8183-ONMXC,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,161.5,956.6999999999999,1,2,0-1yr,26.916666666666668
8466-PZBLH,Male,0,Yes,Yes,67.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,No,7008.2,1233.268656716418,1,6,4-6yr,14.942857142857141
9614-RMGHA,Male,0,Yes,No,65.0,Yes,Yes,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,5970.25,1096.7723076923078,1,4,4-6yr,18.369999999999997
8735-IJJEG,Male,0,Yes,No,,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,,,0,2,,16.733333333333334
0564-MUUQK,Female,0,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No,1910.0,1149.72,1,5,1-2yr,15.916666666666666
5054-IEXZT,Male,0,No,Yes,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,75.35,904.1999999999999,1,2,0-1yr,25.116666666666664
5834-ASPWA,Male,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,75.45,905.4000000000001,1,2,0-1yr,25.150000000000002
0701-RFGFI,Female,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No,4674.6,1129.9469387755103,1,4,4-6yr,19.080000000000002
0019-EFAEP,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No,7293.599999999999,1210.2083333333333,1,6,4-6yr,14.471428571428572
5619-PTMIK,Female,0,Yes,No,46.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,,2459.8,No,,641.6869565217391,0,3,2-4yr,
3737-XBQDD,Male,0,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No,,,1,4,,16.97
5882-CMAZQ,Female,0,Yes,Yes,5.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,No,171.25,392.52,0,2,0-1yr,11.416666666666666
5846-QFDFI,Female,0,Yes,Yes,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,No,2923.7999999999997,1050.4363636363635,1,5,2-4yr,14.766666666666666
4445-KWOKW,Female,0,No,No,42.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,No,2526.2999999999997,691.8857142857142,0,4,2-4yr,12.03
3511-APPBJ,Male,0,No,No,23.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),,2292.75,No,,1196.2173913043478,0,5,1-2yr,
7967-HYCDE,Male,0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No,565.6,830.1,1,1,0-1yr,35.35
2430-RRYUW,Male,0,No,No,66.0,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,No,3616.7999999999997,630.1272727272727,0,3,4-6yr,13.7
3948-XHGNA,Male,0,No,No,24.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,,Yes,,,0,2,1-2yr,
3723-BFBGR,Male,1,No,No,24.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,No,1315.1999999999998,645.65,0,3,1-2yr,13.7
0565-IYCGT,Male,0,No,No,69.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,5423.4,931.5565217391304,1,7,4-6yr,9.825
5447-WZAFP,Female,0,No,No,,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,No,,,1,5,,16.716666666666665
5110-CHOPY,Female,0,No,No,60.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,No,3216.0,647.4100000000001,0,4,4-6yr,10.72
5445-UTODQ,Female,0,Yes,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,567.6999999999999,988.5428571428571,1,2,0-1yr,27.03333333333333
4425-OWHWB,Female,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.35,433.75,No,387.0,260.25,0,1,1-2yr,9.675
7892-QVYKW,Female,0,Yes,Yes,23.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,No,1968.8,974.8173913043478,1,3,1-2yr,21.4
9675-ICXCT,Male,0,Yes,Yes,,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,No,,,1,6,,11.542857142857143
1024-VRZHF,Male,0,Yes,No,11.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,825.7,Yes,,900.7636363636365,0,2,0-1yr,
4703-MQYKT,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,No,,,0,1,,9.8
9497-QCMMS,Male,1,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,93.55,1122.6000000000001,1,4,0-1yr,18.71
5692-ICXLW,Male,1,No,No,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,No,2811.7000000000003,1101.348387096774,1,4,2-4yr,18.14
0602-DDUML,Female,0,No,No,,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,No,,,0,5,,11.625
2208-MPXIO,Female,0,Yes,Yes,45.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,886.4,No,900.0,236.37333333333333,0,1,2-4yr,10.0
1960-UYCNN,Male,0,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No,,,1,5,,15.875
0348-SDKOL,Female,0,Yes,No,58.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,5921.799999999999,1217.6689655172413,1,6,4-6yr,14.585714285714285
3190-FZATL,Male,0,No,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,268.4,No,279.3,230.05714285714282,0,1,1-2yr,9.975
7336-RLLRH,Male,0,Yes,No,27.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,,2204.35,No,,979.7111111111111,0,6,2-4yr,
4373-MAVJG,Female,0,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes,1272.6000000000001,1079.142857142857,1,4,1-2yr,18.18
8901-HJXTF,Female,0,Yes,Yes,12.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,Yes,350.4,309.1,0,1,0-1yr,14.6
7710-JSYOA,Female,0,Yes,Yes,69.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,No,6437.7,1112.704347826087,1,5,4-6yr,15.549999999999999
5419-KLXBN,Female,0,Yes,Yes,25.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,2228.75,1083.72,1,4,2-4yr,17.830000000000002
3424-NMNBO,Male,1,Yes,No,58.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,,108.85,6287.25,Yes,6313.299999999999,1300.8103448275863,1,7,4-6yr,13.60625
9885-MFVSU,Female,0,Yes,Yes,35.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),,1662.05,No,,569.8457142857143,0,3,2-4yr,
4514-GFCFI,Female,1,No,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,Yes,1356.0,1012.6125000000001,1,3,1-2yr,21.1875
0607-MVMGC,Male,0,Yes,Yes,45.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,No,3543.75,960.1733333333334,1,6,2-4yr,11.25
3365-SAIGS,Female,0,No,No,17.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,No,1420.35,938.2235294117647,1,3,1-2yr,20.8875
9828-AOQLM,Female,0,Yes,Yes,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,Yes,45.7,548.4000000000001,0,1,0-1yr,22.85
8022-BECSI,Male,0,No,No,22.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,No,431.20000000000005,230.45454545454547,0,1,1-2yr,9.8
8000-REIQB,Female,1,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,69.95,839.4000000000001,0,1,0-1yr,34.975
9993-LHIEB,Male,0,Yes,Yes,67.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,4627.65,No,4545.95,828.8328358208955,0,5,4-6yr,11.308333333333332
0266-CLZKZ,Female,0,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No,7078.55,1203.2059701492537,1,6,4-6yr,15.092857142857143
7615-ESMYF,Female,0,Yes,No,2.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,89.2,582.6,0,2,0-1yr,14.866666666666667
3858-VOBET,Male,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,1723.8500000000001,892.408695652174,1,2,1-2yr,24.983333333333334
7020-OZKXZ,Female,1,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,No,679.5,849.8666666666667,1,2,0-1yr,25.166666666666668
3977-QCRSL,Female,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,No,100.75,283.08,0,1,0-1yr,10.075
0017-DINOC,Male,0,No,No,54.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,2440.8,546.7888888888889,0,3,4-6yr,11.3
1447-PJGGA,Female,0,No,No,,Yes,No,,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,,,1,4,,19.05
8565-CLBZW,Male,0,No,No,24.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,2156.3999999999996,1082.525,1,4,1-2yr,17.97
9139-WQQDY,Female,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,,4941.8,Yes,,1210.2367346938777,0,5,4-6yr,
0224-HJAPT,Male,0,No,No,5.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,235.75,535.56,0,2,0-1yr,15.716666666666667
8086-OVPWV,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,160.4,1086.6000000000001,1,2,0-1yr,26.733333333333334
9430-FRQOC,Female,0,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,,87.1,341.45,Yes,348.4,1024.3500000000001,1,4,0-1yr,17.419999999999998
7639-OPLNG,Male,0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,5547.5,982.6028571428573,1,7,4-6yr,9.90625
3074-GQWYX,Male,0,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,379.5,858.5999999999999,1,2,0-1yr,25.3
1492-QGCLU,Male,0,Yes,Yes,53.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,No,4542.1,1045.1547169811322,1,7,4-6yr,10.7125
6845-RGTYS,Female,0,Yes,No,47.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,,4533.7,Yes,,1157.540425531915,0,6,2-4yr,
7328-OWMOM,Female,0,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,No,,,0,1,,10.05
4418-LZMSV,Male,0,Yes,Yes,13.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No,803.4,692.4000000000001,0,4,1-2yr,12.36
5155-AZQPB,Female,0,Yes,Yes,28.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,1397.2,604.3928571428571,0,2,2-4yr,16.633333333333333
8861-HGGKB,Female,0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,864.5,997.02,1,3,0-1yr,21.6125
1087-GRUYI,Male,0,Yes,No,38.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,775.1999999999999,234.78947368421055,0,1,2-4yr,10.2
7065-YUNRY,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,45.3,543.6,0,1,0-1yr,22.65
7694-VLBWQ,Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,6974.7,1261.04776119403,1,6,4-6yr,14.87142857142857
2546-KZAAT,Male,0,Yes,No,52.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,3920.8,892.0269230769231,1,5,4-6yr,12.566666666666668
0181-RITDD,Male,0,Yes,Yes,62.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,6705.3,1321.0935483870967,1,7,4-6yr,13.51875
5989-PGKJB,Female,0,No,No,16.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,No,1380.0,1005.0749999999999,1,3,1-2yr,21.5625
4795-KTRTH,Female,1,Yes,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,405.0,891.9599999999999,1,3,0-1yr,20.25
8272-ONJLV,Male,0,No,No,12.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,No,1148.4,1184.0,1,4,0-1yr,19.14
1488-PBLJN,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,8413.199999999999,1412.95,1,8,4-6yr,12.983333333333333
0308-GIQJT,Male,1,No,No,,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,,,1,6,,15.107142857142858
3778-FOAQW,Female,0,Yes,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,483.59999999999997,228.425,0,1,1-2yr,10.075
